"YEAR","MONTH","SO2","CO","O3","NO2","PM10","MEAN_TEMP","MEAN_MAX_TEMP","MEAN_MIN_TEMP","MAX_TEMP","MIN_TEMP","MEAN_PRES","MEAN_SEA_PRES","MAX_SEA_PRES","MIN_SEA_PRES","MEAN_WATER_PRES","MAX_WATER_PRES","MIN_WATER_PRES","MEAN_DEW_TEMP","MEAN_HUM","MIN_HUM","SUM_PRECI","DAY_MAX_PRECI","HOUR_MAX_PRECI","TEN_MINU_MAX_PRECI","MEAN_WIND_SPED","MAX_WIND_SPED","MAX_INST_WIND_SPED","MAX_WIND_DIR","MAX_INST_WIND_DIR","SUM_SUN","PERC_SUN","MAX_SNOW_DEP","MAX_NEW_SNOW_DEP","SUM_SNOW","MEAN_MIN_GRA_TEMP","MIN_GRA_TEMP","MEAN_SURF_TEMP","BEIJING_PM2.5","SHANGHAI_PM2.5","BEIJIING_PM2,5_STD","SHANGHAI_PM2,5_STD","EM2_CO","EM2_NOX","EM2_SOX","EM2_TSP","EM2_PM10","EM2_VOC","EM2_NH3","EM2_PM2.5","EM3_CO","EM3_NOX","EM3_SOX","EM3_TSP","EM3_PM10","EM3_VOC","EM3_NH3","EM3_PM2.5","EM4_CO","EM4_NOX","EM4_SOX","EM4_TSP","EM4_PM10","EM4_VOC","EM4_NH3","EM4_PM2.5","EM5_CO","EM5_NOX","EM5_SOX","EM5_TSP","EM5_PM10","EM5_VOC","EM5_NH3","EM5_PM2.5","EM6_CO","EM6_NOX","EM6_SOX","EM6_TSP","EM6_PM10","EM6_VOC","EM6_NH3","EM6_PM2.5","EM7_CO","EM7_NOX","EM7_SOX","EM7_TSP","EM7_PM10","EM7_VOC","EM7_NH3","EM7_PM2.5","EM8_CO","EM8_NOX","EM8_SOX","EM8_TSP","EM8_PM10","EM8_VOC","EM8_NH3","EM8_PM2.5","EM9_CO","EM9_NOX","EM9_SOX","EM9_TSP","EM9_PM10","EM9_VOC","EM9_NH3","EM9_PM2.5","POP_DEN","YD_FREQ","X_COORD","Y_COORD"
2013,4,"0.007906425","0.416899441","0.039005814","0.02327907","52.4",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","12.6152418442884","31.6903936695202","82140","181779","372610","4033","3658","4621","2768","2128","934","5452","7563","943","561","54","141","208","2","95","62","2","2","658","0","2","0","0","0","0","0","894","0","0","0","0","0","0","0","421417","0","0","518115","333787","198","11875","11875","79029","6707","10923","38275","83040","33","4172","4172","10628","25","3837","1856","6681","1485","186","134","74","0","121","16753.7","0",129.0317171081,35.1051682664
2013,4,"0.005784314","0.408823529","0.0452493","0.022369748","38.56128134",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","12.7601854563549","31.9276249564908","170281","287708","229749","16344","14764","5962","7383","10923","1696","8394","6559","3657","2131","217","73","745","9","381","248","9","7","814","0","7","0","0","0","0","0","5373","0","0","0","0","0","0","0","532875","0","0","767752","284123","205","9903","9903","109444","11512","9111","638137","7098538","5003682","544221","544221","205002","8887","500684","1443","5194","1154","144","104","58","73","94","8529.08","0",129.0151287468,35.1035269813
2013,4,"0.00547619","0.433053221","0.04869888","0.016135854","42.67130919",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","12.6386143232901","31.4713783067297","141132","166786","96319","2839","2379","4394","2892","1502","563","5888","7466","3883","2264","64","24","790","7","286","186","7","6","4465","0","5","0","0","0","0","0","8350","0","0","0","0","0","0","0","445101","0","0","703124","364879","242","12808","12808","108561","12224","11783","532779","5926497","4176037","454584","454584","172197","7444","418217","1262","4544","1010","126","91","50","0","82","9864.82","0",129.0447640829,35.1288793093
2013,4,"0.002973345","0.462465181","0.033859332","0.020672006","46.55632122",10.6,16.5,4.4,26.7,-0.2,1005.3,1013.6,1025.2,997.5,7.7,17.7,2.7,2.2,62,16,"86.8","23.6",9.5,2.9,2.1,8.4,14.6,"200",160,227.7,57.78,0,0,0,1.9,-3.1,"12.9","65.82517483","61.7752809","39.6361636398984","36.2778413494239","778176","905062","128334","11713","9947","30129","9815","7124","1755","7101","2139","83","79","261","115","54","40","1716","1118","40","33","2860","0","30","0","0","0","0","0","164831","0","0","0","0","0","0","0","2220157","0","0","3547532","1596426","1220","64364","64364","564250","79488","59218","254752","560041","1748","29178","29178","73845","273","26840","0","0","0","0","0","0","2","0","5225.73","0",127.3450859748,36.2800558578
2013,4,"0.003230014","0.353681726","0.036752615","0.019496494","43.24683643",12.3,18.8,6.6,28.4,1,1006.1,1013.8,1025.9,994.2,6.5,18.5,1.1,-0.4,47,7,"60.5","29",3.5,1.5,2.5,8.6,15.7,"270",250,242,61.5,0.3,0.3,0.3,2.2,-4.6,"14.8","65.82517483","61.7752809","21.962748626505","30.1834117611333","606031","692575","136292","13258","11327","25546","8506","7356","1716","23346","29205","14623","8523","276","115","2976","13","572","373","13","11","9450","0","10","0","0","0","0","0","38965","0","0","0","0","0","0","0","2114146","0","0","3826969","1759498","1383","66118","66118","589785","92646","60828","240528","524716","859","26903","26903","68013","212","24751","0","0","0","0","0","0","23","0","6028.96","0",128.6614097394,35.8336170191
2013,4,"0.002990251","0.311211699","0.035347493","0.015986073","46.88649025",10.6,16.5,4.4,26.7,-0.2,1005.3,1013.6,1025.2,997.5,7.7,17.7,2.7,2.2,62,16,"86.8","23.6",9.5,2.9,2.1,8.4,14.6,"200",160,227.7,57.78,0,0,0,1.9,-3.1,"12.9","65.82517483","61.7752809","40.4298106637049","35.4996586919041","332690","509715","25144","3997","3614","16037","5874","2938","35003","105274","6914","248","234","4757","1554","161","120","5149","3353","120","100","2476","2804","90","0","0","0","0","0","597410","0","0","0","0","0","0","0","3040172","0","0","2795612","1672869","1151","63709","63709","417157","66356","58614","606175","1318643","1094","67043","67043","169420","469","61679","150","2991","84","60","43","87351","479","39","1771.03","0",127.3332368396,36.3766170009
2013,4,"0.005444109","0.282930514","0.036024169","0.023373112","43.53544495",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","12.9219670164927","31.2345748753546","318674","445168","61250","9085","8050","15605","5456","4077","983","7066","8859","4344","2532","137","36","887","42","1812","1180","42","35","8897","0","32","0","0","0","0","0","19740","0","0","0","0","0","0","0","2070038","0","0","2858679","1130436","893","39898","39898","415380","57843","36705","215951","477878","2281","25213","25213","64192","266","23195","5166","18597","4133","517","374","207","1","337","13126.02","0",129.0432387422,35.1649409209
2013,4,"0.00392028","0.435524476","0.039170629","0.018451748","36.50488145",12.3,18.8,6.6,28.4,1,1006.1,1013.8,1025.9,994.2,6.5,18.5,1.1,-0.4,47,7,"60.5","29",3.5,1.5,2.5,8.6,15.7,"270",250,242,61.5,0.3,0.3,0.3,2.2,-4.6,"14.8","65.82517483","61.7752809","23.0544097821795","31.5969032682826","414179","252387","117007","8818","7144","7027","4001","4341","109624","413579","208325","106133","62291","14799","4661","22174","253","10870","7078","477","346","3952","8","272","0","0","0","0","0","112492","0","0","0","0","0","0","0","4708841","0","0","1584932","1753490","895","65334","65334","292051","38057","60108","1250577","2719231","1328","139017","139017","347446","1050","127896","58403","149877","17214","4111","2976","701386","79","2679","432.17","0",128.4984143308,35.7593334879
2013,4,"0.006386266","0.716165951","0.032749642","0.02811588","59.88760807",8.9,12.9,5.6,19.8,1.9,1004.6,1012.9,1024.3,997.9,8.2,16.5,2.7,3.4,72,21,"52.5","14.5",9.8,4.3,4.2,12,16.2,"270",290,223,56.41,0,0,0,3.1,-2.8,"10.7","65.82517483","61.7752809","54.7915062990304","30.0676316648165","31047","127499","10707","928","901","4545","2347","773","186682","471869","22077","15914","11062","24581","7687","6568","7","758735","1327472","260005","189532","343806","0","138220","0","0","0","0","0","2980","0","0","0","0","0","0","0","818057","0","0","392306","239769","159","8026","8026","62581","8423","7383","19940","43782","134","2265","2265","5777","20","2085","226","4525","127","91","66","13394","297","59","10444.34","0",126.6396442851,37.482930814
2013,4,"0.006430882","0.367563291","0.035703812","0.023528634","45.86427457",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","12.0769693130251","31.0676263756437","181367","343519","51405","4123","3613","11661","7115","2711","78627","223896","12658","7855","5090","10487","3042","2569","67","2860","1863","93","71","4060","0","59","0","0","0","0","0","369149","0","0","0","0","0","0","0","1740988","0","0","2059780","890404","687","30846","30846","291968","39410","28378","378583","822289","536","41425","41425","105548","258","38111","2961","10660","2369","296","214","118","254","193","10883.68","0",129.0941905807,35.1258293856
2013,4,"0.009670279","0.732662539","0.025633127","0.033","56.82769231",8.9,12.9,5.6,19.8,1.9,1004.6,1012.9,1024.3,997.9,8.2,16.5,2.7,3.4,72,21,"52.5","14.5",9.8,4.3,4.2,12,16.2,"270",290,223,56.41,0,0,0,3.1,-2.8,"10.7","65.82517483","61.7752809","54.3891114101547","30.1715531928858","186727","645332","14981","5086","4969","26404","9692","4591","93210","420023","305399","229647","134039","12340","3115","47239","102","4386","3522","1370","851","3049","25","538","0","0","0","0","0","15645","0","0","0","0","0","0","0","3331519","0","0","2280296","1622893","1018","50237","50237","370706","57311","46220","593815","1288841","631","64810","64810","165124","391","59623","34391","59131","4174","1439","1042","116173","19","938","16559.31","0",126.6645591557,37.4525367892
2013,4,"0.007547724","0.583700441","0.039323054","0.02151395","49.07153502",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","13.6420292622098","31.0457376021377","70261","288215","3564","2609","2516","11883","5000","2032","467","3998","4832","2704","1576","64","11","551","9","381","248","9","7","1461","0","7","0","0","0","0","0","18020","0","0","0","0","0","0","0","1118450","0","0","1671594","842355","613","30458","30458","260831","39334","28021","61738","140232","1453","7919","7919","19993","129","7287","3438","12377","2750","344","249","138","3","224","7867.79","0",129.0236160792,35.2289332215
2013,4,"0.006958865","0.761843972","0.047025532","0.020259574","36.81626928",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","11.931930978532","30.1341352874919","230053","594588","14402","4513","4309","24471","7313","3732","3500","14702","8920","4985","2908","451","142","1018","22","953","621","22","19","3979","0","17","0","0","0","0","0","19989","0","0","0","0","0","0","0","2030227","0","0","2538498","1065207","894","38109","38109","376951","64245","35062","200196","438088","942","22485","22485","56751","200","20688","10665","50955","4787","1991","1442","1645","103","1051","8268.1","0",129.1537846478,35.1935530677
2013,4,"0.007111756","0.298113208","0.027409289","0.024314949","65.11223022",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","12.5695750368235","32.6928833603924","122669","374742","23182","5488","5093","16133","5921","3442","113045","410798","111234","51864","31860","16292","5453","14847","171","276759","476260","10707","7589","126660","0","5415","0","0","0","0","0","32090","0","0","0","0","0","0","0","3007329","0","0","2029290","937596","694","33194","33194","312562","43724","30542","629250","5577984","3689148","418559","418559","195229","6656","385072","8462","46587","5727","2510","1818","423935","549","1635","8366.9","0",128.9745193013,35.0890372688
2013,4,"0.0047493","0.351820728","0.037922061","0.022561919","40.65694444",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","13.1078310459678","30.367360200395","83907","234880","11068","1967","1842","9689","3626","1626","12645","51201","21350","8697","5121","1813","587","1843","104","4481","2918","206","149","4694","0","115","0","0","0","0","0","12256","0","0","0","0","0","0","0","1362812","0","0","1503893","982115","622","34740","34740","249296","34811","31961","82833","180562","210","9191","9191","23267","67","8454","2699","9886","2156","273","198","733","4","178","3884.51","0",129.0917149174,35.258597396
2013,4,"0.007552621","0.367972888","0.037445125","0.014600061","58.10169158",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","14.3441522388557","32.8913455312499","39536","123668","37191","4324","3974","2967","3567","2267","227113","681410","64605","25775","16882","30791","9289","8159","415","165663","270317","5916","4344","67666","16","3221","0","0","0","0","0","13391","0","0","0","0","0","0","0","4515785","0","0","1830011","2167723","1122","83256","83256","274164","60305","76596","1594945","8426881","5180434","585404","585114","318479","9491","538306","5249","70056","15609","2354","1704","192972","125","1512","384.69","0",128.8925615717,35.1380420347
2013,4,"0.004619392","0.330969609","0.036257598","0.023253256","53.74927954",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","12.6282363920516","30.8934124851462","218663","214163","49044","3903","3231","7508","2507","2174","709","5599","6658","3709","2163","93","21","752","31","1335","869","31","26","3987","0","23","0","0","0","0","0","13297","0","0","0","0","0","0","0","1063090","0","0","1390383","638407","489","22607","22607","215204","32303","20800","126082","274571","322","13924","13924","35349","101","12810","2286","8230","1829","229","166","91","0","149","17326.77","0",129.0831183126,35.1821165529
2013,4,"0.005588811","0.673913043","0.031496503","0.035373427","60.56722689",9.7,15.2,4.7,22.4,-0.1,1009.2,1013.3,1025,997.4,8,16.9,3.3,3,67,19,"69.5","18.5",8.5,3,2.3,8.6,17.8,"270",290,208,52.64,0,0,0,2.3,-3.1,"11.8","65.82517483","61.7752809","49.7080192032172","30.1626440236497","273756","440081","60008","7481","6581","17517","6252","4201","2102","9358","5994","3252","1895","288","79","667","217","9344","6085","217","181","1143","0","163","0","0","0","0","0","21072","0","0","0","0","0","0","0","2492648","0","0","2076540","1660120","1031","54163","54163","363585","60794","49829","438498","957950","1656","48929","48929","124302","375","45013","1210","4421","967","123","88","285","2","80","7032.78","0",126.9796821228,37.2604508361
2013,4,"0.004857308","0.441528639","0.051715047","0.008028417","62.60311295",8.5,13.6,3.2,20.7,-0.9,1007.6,1013.3,1024.7,998.5,7.2,16.1,1.9,1.6,66,14,"47","13",8.5,3.5,2.9,9.5,19.3,"230",230,196.5,49.68,0,0,0,0.2,-5,"11","65.82517483","61.7752809","60.4265741966532","29.9834308449948","26149","112024","2191","1324","1245","3339","3279","1020","9145","32522","6037","3045","1825","1285","523","683","4","191","124","4","4","716","0","3","0","0","0","0","0","15822","0","0","0","0","0","0","0","434576","0","0","635493","379461","217","11940","11940","95037","9255","10987","154783","344968","125","21011","21011","42427","474","19332","163","585","130","16","12","7","6","11","162.24","",126.4019570842,37.7124125135
2013,4,"","","0.050347826","0.014962132","36.82225434",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","12.1428982283307","30.7316746686039","72219","182443","9141","1646","1523","7760","2563","1314","132","2241","3438","1925","1119","14","0","391","49","2098","1366","94","68","3246","0","53","0","0","0","0","0","7365","0","0","0","0","0","0","0","941934","0","0","1319460","520288","425","17672","17672","181382","26995","16259","163788","355367","145","17852","17852","45486","106","16424","1873","6743","1499","187","136","75","0","122","17157.32","0",129.1113489662,35.161027765
2013,4,"0.006615493","0.295633803","0.037146273","0.023659155","62.60273973",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","13.4882542155622","31.7452572231167","123136","300922","19021","2721","2501","11129","5382","2136","49422","158591","35122","16150","9648","6764","2088","3677","155","6674","4346","161","134","2673","0","119","0","0","0","0","0","17617","0","0","0","0","0","0","0","3577823","0","0","1900302","961345","695","33906","33906","280028","37791","31195","166660","366073","1059","18934","18934","48109","168","17418","2684","9661","2147","268","194","107","6","175","6838.91","0",128.9867640949,35.1577264954
2013,4,"0.005556723","0.47570028","0.04466259","0.018441877","51.42582251",12.6,17.1,8.3,23.4,3.5,1004.7,1013,1024.6,992.1,7.4,16.9,1.7,1.4,50,11,"136.2","58",14,7,4.1,12.6,17.9,"230",360,244.3,62.21,0,0,0,4.4,0,"15.1","65.82517483","61.7752809","12.0276503273852","29.2821125131618","67711","131697","14682","2830","2547","4205","2844","1783","13062","43428","9511","5289","3117","1629","691","1110","49","2098","1420","77","59","1593","0","49","0","0","0","0","0","72055","0","0","0","0","0","0","0","2162263","0","0","946902","716984","481","26909","26909","154762","27555","24756","508243","1109877","1842","57557","57557","143316","530","52950","2204","10229","1611","277","200","63276","38","180","607.04","0",129.2011529417,35.2977222917
2013,4,"0.005098315","0.603089888","0.038780899","0.024918539","40.55215577",11.4,17.9,5.6,25,0,1005.7,1014.4,1025.2,998.4,7.9,18.9,1.7,2.3,59,10,"54.9","24",4.5,1.5,2.4,10,17.3,"230",230,231.5,58.95,0,0,0,2.4,-3.8,"14.2","65.82517483","61.7752809","36.2755986250227","48.2889371514176","348061","482609","70823","7376","6359","18487","6479","4621","40700","114376","312","501","496","5311","1769","457","142","6102","3974","161","130","1999","126","114","0","0","0","0","0","114649","0","0","0","0","0","0","0","2969533","0","0","1850690","993052","749","41376","41376","273882","53815","38067","286537","622614","411","31614","31614","79896","215","29085","10600","77892","49565","3569","2584","189857","445","2154","6597.16","0",126.8506440865,35.1353876654
2013,4,"0.004995781","0.659774965","0.038399437","0.024223629","42.68611111",11.4,17.9,5.6,25,0,1005.7,1014.4,1025.2,998.4,7.9,18.9,1.7,2.3,59,10,"54.9","24",4.5,1.5,2.4,10,17.3,"230",230,231.5,58.95,0,0,0,2.4,-3.8,"14.2","65.82517483","61.7752809","36.1430903758592","48.6266574847496","715908","366353","210254","13886","11027","11643","3668","6503","1032","3881","12","33","30","74","137","14","0","0","0","0","0","2019","0","0","0","0","0","0","0","160447","0","0","0","0","0","0","0","1403686","0","0","1179472","633561","453","25975","25975","176600","31388","23898","317903","691906","419","35242","35242","88457","263","32424","157","565","126","16","11","34040","6","10","3545.46","0",126.8566437745,35.0937483986
2013,4,"0.005517532","0.416269285","0.030617111","0.031199158","42.31101813",12.3,18.8,6.6,28.4,1,1006.1,1013.8,1025.9,994.2,6.5,18.5,1.1,-0.4,47,7,"60.5","29",3.5,1.5,2.5,8.6,15.7,"270",250,242,61.5,0.3,0.3,0.3,2.2,-4.6,"14.8","65.82517483","61.7752809","22.9130080911201","30.4521132294528","638060","291674","149481","9251","7218","4811","1516","4014","1544","21345","30881","17296","10070","203","36","3513","38","1621","1055","38","31","6616","0","28","0","0","0","0","0","4151","0","0","0","0","0","0","0","819459","0","0","1328496","429529","363","15845","15845","193027","25039","14578","55617","120671","50","6061","6061","15446","36","5576","0","0","0","0","0","0","1","0","10806","0",128.5937333225,35.8663069879
2013,4,"0.006050611","0.552207002","0.024125","0.029222037","41.24693252",10,15,5.7,21.6,1.3,1002.6,1012.9,1024.7,997.3,6.5,15.9,1.5,-0.1,54,12,"71.7","21",11.5,4,3.4,9.9,17.7,"230",200,213.2,53.92,0,0,0,2.8,-3.9,"11.5","65.82517483","61.7752809","48.4861603936661","26.5124151994485","209448","236048","51321","4587","3860","8749","3549","2664","6747","27689","14184","7797","4556","833","359","1599","282","12109","7885","372","289","1521","0","245","0","0","0","0","0","12834","0","0","0","0","0","0","0","2333398","0","0","1119911","1701647","897","54382","54382","201603","41980","50032","1044738","2266951","928","114234","114234","290141","707","105094","426","1533","341","43","31","17","7","28","1559.62","0",127.2059087924,37.5227630017
2013,4,"0.004616925","0.444551947","0.04360906","0.016686626","45.61319445",11.4,17.9,5.6,25,0,1005.7,1014.4,1025.2,998.4,7.9,18.9,1.7,2.3,59,10,"54.9","24",4.5,1.5,2.4,10,17.3,"230",230,231.5,58.95,0,0,0,2.4,-3.8,"14.2","65.82517483","61.7752809","35.9541954920341","47.3642761601424","640265","637216","165976","14470","12114","23804","8578","7666","22271","61843","166","66","64","2956","896","55","253","10870","7078","253","211","112951","0","190","0","0","0","0","0","235290","0","0","0","0","0","0","0","3330636","0","0","2782200","1702414","1145","67507","67507","414498","67963","62107","372080","809513","734","41350","41350","104150","304","38043","2024","11248","1560","275","199","14383","19","179","3703.17","0",126.9254200236,35.1929467991
2013,4,"0.00668169","0.506930693","0.034690042","0.025969014","48.27286136",12.3,18.8,6.6,28.4,1,1006.1,1013.8,1025.9,994.2,6.5,18.5,1.1,-0.4,47,7,"60.5","29",3.5,1.5,2.5,8.6,15.7,"270",250,242,61.5,0.3,0.3,0.3,2.2,-4.6,"14.8","65.82517483","61.7752809","23.4715795923219","30.7372463665141","609023","349647","173898","11993","9578","9010","5865","5728","93593","428380","309690","172734","100688","12411","3424","35283","42","1812","1180","42","35","13346","17749","32","0","0","0","0","0","15747","0","0","0","0","0","0","0","1543415","0","0","2666514","890224","644","32930","32930","387481","31580","30299","74877","167109","1117","9015","9015","22947","111","8293","0","0","0","0","0","0","423","0","12412.67","0",128.5498199873,35.8747743137
2013,4,"0.004652282","0.409641048","0.039479092","0.017270845","54.74722222",11.4,17.9,5.6,25,0,1005.7,1014.4,1025.2,998.4,7.9,18.9,1.7,2.3,59,10,"54.9","24",4.5,1.5,2.4,10,17.3,"230",230,231.5,58.95,0,0,0,2.4,-3.8,"14.2","65.82517483","61.7752809","37.6015721262248","48.8078359204158","699796","820761","141590","21485","19134","27810","10265","12056","67833","224792","33694","1346","1271","9496","3348","885","326","14016","9691","421","332","1272","0","299","0","0","0","0","0","389882","0","0","0","0","0","0","0","4590624","0","0","2129655","1687814","1047","68013","68013","344899","63198","62570","488279","963675","10150","46837","46796","117728","477","43050","5020","26377","3343","590","428","155077","99","385","1762.58","0",126.7528088258,35.1647326171
2013,4,"0.005206506","0.347633588","0.037334278","0.021967468","35.4427157",12.3,18.8,6.6,28.4,1,1006.1,1013.8,1025.9,994.2,6.5,18.5,1.1,-0.4,47,7,"60.5","29",3.5,1.5,2.5,8.6,15.7,"270",250,242,61.5,0.3,0.3,0.3,2.2,-4.6,"14.8","65.82517483","61.7752809","22.8217753203582","30.7666228600427","623668","317549","170674","11314","8984","8514","3123","5313","781","13219","20103","11259","6554","92","18","2285","13","572","373","13","11","9844","0","10","0","0","0","0","0","9640","0","0","0","0","0","0","0","754278","0","0","1503327","542162","427","20219","20219","222824","26278","18601","36506","79209","32","3979","3979","10139","22","3662","0","0","0","0","0","0","1","0","9524.46","0",128.5854561081,35.8349455357
2013,4,"0.003011352","0.439172738","0.034626327","0.021799796","57.15226187",12.3,18.8,6.6,28.4,1,1006.1,1013.8,1025.9,994.2,6.5,18.5,1.1,-0.4,47,7,"60.5","29",3.5,1.5,2.5,8.6,15.7,"270",250,242,61.5,0.3,0.3,0.3,2.2,-4.6,"14.8","65.82517483","61.7752809","23.6325219473058","30.2139067578979","771550","710445","176656","14723","12256","23421","8836","7929","31151","149898","104613","54659","31959","4184","1440","11249","153","6579","4284","153","128","13427","0","115","0","0","0","0","0","28801","0","0","0","0","0","0","0","4873332","0","0","3834854","3092088","1798","114326","114326","633435","84329","105182","488303","1063322","1210","54157","54157","137171","389","49823","0","0","0","0","0","0","393","0","4723.27","0",128.5773300408,35.9287007135
2013,4,"0.006498676","0.530571508","0.030221442","0.033320695","71.35184117",8.9,12.9,5.6,19.8,1.9,1004.6,1012.9,1024.3,997.9,8.2,16.5,2.7,3.4,72,21,"52.5","14.5",9.8,4.3,4.2,12,16.2,"270",290,223,56.41,0,0,0,3.1,-2.8,"10.7","65.82517483","61.7752809","53.2527271167218","29.0717527320793","417710","1008336","55065","10246","9461","42571","13254","7482","44976","172779","57808","26182","15530","5874","2668","5614","557","23932","15584","570","472","4039","0","423","0","0","0","0","0","85393","0","0","0","0","0","0","0","7619395","0","0","4766058","3464535","2149","102081","102081","828592","108904","93909","323742","628880","7416","29452","29413","79052","195","27068","9937","37061","31712","1652","1196","718913","672","867","16163.72","0",126.7886262309,37.5042049621
2013,4,"0.002475524","0.235104895","0.03825035","0.010548252","44.5006993",12.3,18.8,6.6,28.4,1,1006.1,1013.8,1025.9,994.2,6.5,18.5,1.1,-0.4,47,7,"60.5","29",3.5,1.5,2.5,8.6,15.7,"270",250,242,61.5,0.3,0.3,0.3,2.2,-4.6,"14.8","65.82517483","61.7752809","23.3355460100952","31.2518940077819","377520","579915","77943","13323","11894","20841","8068","5856","88464","437240","325691","172546","100690","12048","3634","35362","896","38521","25083","902","752","4455721","15","675","0","0","0","0","0","41620","0","0","0","0","0","0","0","6093081","0","0","4728231","2417490","1703","91957","91957","772588","99900","84597","406217","881464","361","44343","44343","112805","268","40795","20681","90825","6220","3348","2424","309754","325","1899","9790.62","0",128.5293320714,35.8272507142
2013,4,"0.004103153","0.416991644","0.032626741","0.024474931","49.76857302",10.6,16.5,4.4,26.7,-0.2,1005.3,1013.6,1025.2,997.5,7.7,17.7,2.7,2.2,62,16,"86.8","23.6",9.5,2.9,2.1,8.4,14.6,"200",160,227.7,57.78,0,0,0,1.9,-3.1,"12.9","65.82517483","61.7752809","39.3381038911843","34.5454032639092","1449040","643572","403276","26007","20498","19667","5987","11743","75754","224828","15143","710","678","10220","3349","523","670","28795","18831","742","603","4322","837","532","0","0","0","0","0","164818","0","0","0","0","0","0","0","1976626","0","0","1635399","1488186","818","56467","56467","293284","36619","51950","119248","275719","3907","16083","16083","40943","303","14796","18814","194121","55090","9634","6975","2102239","77","5896","2975.5","0",127.4401447851,36.4120089699
2013,4,"0.007921602","0.680759494","0.032922747","0.027040819","58.00038494",8.9,12.9,5.6,19.8,1.9,1004.6,1012.9,1024.3,997.9,8.2,16.5,2.7,3.4,72,21,"52.5","14.5",9.8,4.3,4.2,12,16.2,"270",290,223,56.41,0,0,0,3.1,-2.8,"10.7","65.82517483","61.7752809","56.2420964666612","31.1157504314199","131922","481727","819400","8572","7913","11459","11176","5231","107659","413250","196721","13407","8649","13673","4820","4108","13","572","373","7317","4423","10050708","13087","2669","0","0","0","0","0","683466","0","0","0","0","0","0","0","798558","0","0","828942","1179462","652","33645","33645","151515","25777","30953","4338370","8815702","3650302","419382","417435","432466","6013","384039","14837","35873","6851","2110","1527","315481","97","1189","820.9","0",126.4804392103,37.4674763424
