"YEAR","MONTH","SO2","CO","O3","NO2","PM10","MEAN_TEMP","MEAN_MAX_TEMP","MEAN_MIN_TEMP","MAX_TEMP","MIN_TEMP","MEAN_PRES","MEAN_SEA_PRES","MAX_SEA_PRES","MIN_SEA_PRES","MEAN_WATER_PRES","MAX_WATER_PRES","MIN_WATER_PRES","MEAN_DEW_TEMP","MEAN_HUM","MIN_HUM","SUM_PRECI","DAY_MAX_PRECI","HOUR_MAX_PRECI","TEN_MINU_MAX_PRECI","MEAN_WIND_SPED","MAX_WIND_SPED","MAX_INST_WIND_SPED","MAX_WIND_DIR","MAX_INST_WIND_DIR","SUM_SUN","PERC_SUN","MAX_SNOW_DEP","MAX_NEW_SNOW_DEP","SUM_SNOW","MEAN_MIN_GRA_TEMP","MIN_GRA_TEMP","MEAN_SURF_TEMP","BEIJING_PM2.5","SHANGHAI_PM2.5","BEIJIING_PM2,5_STD","SHANGHAI_PM2,5_STD","POP_DEN","YD_FREQ","X_COORD","Y_COORD","BEIJING_AQI","TIANJIN_AQI"
2015,10,"0.003234361","0.334037629","0.03902261","0.007834745","45.36701156",14.2,19.9,8.5,24,-0.6,1013.1,1018.7,1032.5,994.5,10.6,18.1,2.5,6.9,65,14,"83","31.5",24,9,1.9,7.4,15.6,"230",250,221.8,63.63,0,0,0,4.1,-7.1,"15.7","72.37432432","37.77366864","66.4386002733709","18.3339381857702","164.47","",126.4019570842,37.7124125135,"105.645161290323","86.0967741935484"
2015,10,"0.005942731","0.495912409","0.019159357","0.033921053","44.39341917",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","56.5552916600263","16.6027346515034","6481.27","0",126.9772590125,37.594873769,"105.645161290323","86.0967741935484"
2015,10,"0.003817321","0.586217177","0.019416339","0.038305899","55.97590361",15.3,21.9,10,26.7,-0.1,1014.7,1018.7,1032,994,12.2,23.5,2.9,9.1,71,20,"67.4","25.3",14.1,4.6,1.4,6.9,12.7,"290",290,231.5,66.35,0,0,0,7.8,-2.2,"15.3","72.37432432","37.77366864","55.956356129758","18.2488676155683","7896.61","0",126.9210659394,37.3434122067,"105.645161290323","86.0967741935484"
2015,10,"0.001640111","0.520303867","0.037505525","0.007913416","44.62534819",14,21.9,7.9,26.3,-1.5,1017.7,1019,1032.2,995.2,12.4,27.6,4.9,9.7,80,22,"104","60",16.5,6.5,1,6.9,10.8,"230",230,207.1,59.15,0,0,0,5.2,-4.1,"16.4","72.37432432","37.77366864","48.2200101350689","22.2045192451941","128.74","",127.075169217,36.4796571705,"105.645161290323","86.0967741935484"
2015,10,"0.001857724","0.35501355","0.025786008","0.012386179","",15.8,22.2,10.4,26.9,2.8,1012.1,1017.9,1030.4,993.7,12,26.1,3.5,9,68,21,"38.1","22.5",8.5,3.5,1.9,8.9,14.9,"290",270,253.9,72.5,0,0,0,6.2,-1.9,"19.4","72.37432432","37.77366864","25.6572713932116","19.1095640752053","9666.76","0",128.5293320714,35.8272507142,"105.645161290323","86.0967741935484"
2015,10,"0.00662615","0.510649628","0.029439101","0.025830129","55.03405995",16,19.8,12.5,24,4.3,1010.1,1018.6,1032.3,994.4,14.3,23.4,3.8,11.3,76,23,"87","36.3",17.7,7.9,3.1,13.4,19.9,"340",320,240.8,69.04,0,0,0,7.8,-1.4,"16.8","72.37432432","37.77366864","61.8377959591796","19.0263165000257","857.89","0",126.4804392103,37.4674763424,"105.645161290323","86.0967741935484"
2015,10,"0.002955345","0.719756428","0.042247632","0.008753106","57.73920266",16.1,22.3,11.2,26.6,3,1013.9,1019.1,1031.8,997,13.8,29.3,4.8,11.2,77,28,"120.9","64.5",27.5,9,1.4,6.2,10.7,"250",200,139.5,39.79,0,0,0,8.2,-1.4,"17.8","72.37432432","37.77366864","45.5786907135578","29.2298877569752","98.78","",126.6159436372,35.4478950698,"105.645161290323","86.0967741935484"
2015,10,"0.005974428","0.414401077","0.024139973","0.027131898","53.33962264",18.1,22.9,14.4,26.5,5.8,1009.9,1018.1,1029.5,995.8,13,29.3,3.8,10.1,62,23,"62","57",16,5.5,2.9,15.1,25.3,"230",230,280.2,79.83,0,0,0,9.9,3.7,"18.2","72.37432432","37.77366864","13.8201607915067","19.9906843797392","8090.39","0",128.9745193013,35.0890372688,"105.645161290323","86.0967741935484"
2015,10,"0.003546685","0.542083897","0.03004336","0.012667118","50.34510433",14.4,22.1,8.6,27,-0.6,1003.3,1018.4,1031.1,995.7,11.1,25.8,3.6,8.1,70,20,"106.2","67.2",14.6,7.7,1.6,7.2,14.3,"230",320,231.3,65.94,0,0,0,6.8,-3.4,"16.7","72.37432432","37.77366864","35.7812441036134","25.6978655547269","112.81","",127.4418829976,35.4222699312,"105.645161290323","86.0967741935484"
2015,10,"0.004060976","0.502425876","0.020105121","0.035097297","42.82926829",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","55.0157498821709","16.5490266518053","21119.47","0",127.0856942073,37.5466574226,"105.645161290323","86.0967741935484"
2015,10,"0.003872109","0.647891156","0.016744218","0.038533333","49.87039563",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","56.345724059905","17.4823448403124","17236.19","0",126.945271171,37.4673184717,"105.645161290323","86.0967741935484"
2015,10,"0.003453349","0.623512901","0.024435674","0.022220384","57.81198547",14.7,22.8,8.4,26.9,0.9,1015.2,1018.8,1030.8,996.2,10.9,24.9,2.9,7.7,68,17,"70","55",16,7,1,6.1,13.3,"250",270,266.7,75.98,0,0,0,5.1,-3.6,"17.4","72.37432432","37.77366864","25.5067967051544","23.4257221211493","483.09","0",128.1298739906,35.2048595688,"105.645161290323","86.0967741935484"
2015,10,"0.005648012","0.561179488","0.030104616","0.018966196","45.38062869",15.2,22.1,9.4,26,0.9,1012.9,1018.7,1031.3,994.4,11.9,24.6,3,8.9,71,19,"49.2","27.6",13.6,5.7,1.2,7.7,14,"290",290,229.4,65.52,0,0,0,6.6,-1.9,"17.2","72.37432432","37.77366864","30.7269403191262","18.2628756783941","682.36","",128.3556556361,36.2071177795,"105.645161290323","86.0967741935484"
2015,10,"0.004714092","0.698780488","0.013837398","0.037770563","54.21756757",13.7,21.1,7.8,26.3,-2.6,1013,1018.8,1032.1,993.7,11.2,20.4,2.8,7.8,72,15,"56.5","22.4",11.5,3.5,1.2,7,13.2,"270",290,211.3,60.58,0,0,0,3.5,-7.6,"16","72.37432432","37.77366864","51.6131638805243","16.6437735893816","725.15","",127.3011523196,37.4030267777,"105.645161290323","86.0967741935484"
2015,10,"0.003365986","0.388905771","0.033589684","0.010633153","38.16481161",17,22.8,12.4,27.1,5.9,1013,1018.5,1030.5,997.1,11.9,26.4,3.8,8.9,62,21,"96","86",22.5,6.5,1.5,9.5,18,"320",270,230,65.47,0,0,0,9.1,2,"18.5","72.37432432","37.77366864","16.7247171380872","22.2913418714685","635.91","",128.6232689495,34.870101323,"105.645161290323","86.0967741935484"
2015,10,"0.00342663","0.523233696","0.021732337","0.014657609","45.42391304",13.7,21.1,7.8,26.3,-2.6,1013,1018.8,1032.1,993.7,11.2,20.4,2.8,7.8,72,15,"56.5","22.4",11.5,3.5,1.2,7,13.2,"270",290,211.3,60.58,0,0,0,3.5,-7.6,"16","72.37432432","37.77366864","48.6333700813536","14.9912852433417","123.41","",127.5792738961,37.5180042038,"105.645161290323","86.0967741935484"
2015,10,"0.00323481","0.446206778","0.022847196","0.018243782","65.28314917",13.5,21.4,6.7,26.3,-3.6,1009.4,1018.8,1032.1,993.8,10.1,19.5,2.4,6.4,66,14,"56.3","23.3",9.9,3.5,1.2,5.9,10.6,"290",230,218.5,62.63,0,0,0,4.6,-5.3,"15.6","72.37432432","37.77366864","48.0035829688629","16.9917213185398","444.19","",127.481011861,37.2096912632,"105.645161290323","86.0967741935484"
2015,10,"0.002638167","0.451193599","0.033260668","0.010898359","44.33938718",14.8,21.2,8.9,25.8,0.3,1015.9,1019.3,1032.4,995.4,13.5,28.3,4.5,10.8,80,21,"73.1","34.3",5.8,4.3,1.8,9.4,14.3,"290",270,229.5,65.67,0,0,0,5.7,-3.7,"16.4","72.37432432","37.77366864","56.7780895761305","21.6026860767101","234.49","0",126.652644439,36.9031400782,"105.645161290323","86.0967741935484"
2015,10,"0.005100407","0.520624152","0.027355636","0.024159283","",18.1,22.9,14.4,26.5,5.8,1009.9,1018.1,1029.5,995.8,13,29.3,3.8,10.1,62,23,"62","57",16,5.5,2.9,15.1,25.3,"230",230,280.2,79.83,0,0,0,9.9,3.7,"18.2","72.37432432","37.77366864","14.4119695496848","18.5686990810793","3769.19","0",129.0917149174,35.258597396,"105.645161290323","86.0967741935484"
2015,10,"0.003560876","0.514500684","0.01431049","0.036876881","49.29371585",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","53.3101979056715","16.2115197535276","1792.07","0",127.2059087924,37.5227630017,"105.645161290323","86.0967741935484"
2015,10,"0.0042","0.46527027","0.026055405","0.02487027","49.8782138",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","58.2690652150198","16.6245253743738","2669.33","0",126.8785579999,37.6557727824,"105.645161290323","86.0967741935484"
2015,10,"0.005840195","0.583079442","0.021038356","0.031866016","52.11570248",16,19.8,12.5,24,4.3,1010.1,1018.6,1032.3,994.4,14.3,23.4,3.8,11.3,76,23,"87","36.3",17.7,7.9,3.1,13.4,19.9,"340",320,240.8,69.04,0,0,0,7.8,-1.4,"16.8","72.37432432","37.77366864","58.5510050406057","17.7764752905491","15887.48","0",126.7886262309,37.5042049621,"105.645161290323","86.0967741935484"
2015,10,"0.004214092","0.5","0.021745257","0.019733062","",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","59.4306885360869","16.7734300827207","4765.81","0",126.7974743868,37.679830577,"105.645161290323","86.0967741935484"
2015,10,"0.004631081","0.408378378","0.016874324","0.036431664","41.002886",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","56.2446096019002","16.9953472885399","10671.14","0",126.9798450661,37.5313346158,"105.645161290323","86.0967741935484"
2015,10,"0.001157902","0.389509537","0.039561308","0.002913896","40.57923497",16.9,22.7,12.1,26.9,4.8,1010.5,1019.1,1031.5,997.7,13.2,28.1,4.3,10.6,70,25,"90.9","56.4",15,5.8,1.3,8.7,15.3,"230",250,234.9,66.94,0,0,0,9.1,2,"18.6","72.37432432","37.77366864","36.9965192350422","29.3269526757276","83.68","1",127.0333796807,35.007866878,"105.645161290323","86.0967741935484"
2015,10,"0.003498619","0.700276243","0.023183702","0.014172652","23.05279035",14.5,21.5,8.6,25.6,-1.5,1015.7,1018.2,1031.4,993.6,12.2,25.3,3.9,9.3,74,25,"69","29",12,6,1.6,9.4,16.6,"270",270,219.1,62.67,0,0,0,6.6,-2.6,"16.5","72.37432432","37.77366864","51.7797084188048","20.9799434450451","549.09","0",126.9800142458,36.8071886118,"105.645161290323","86.0967741935484"
2015,10,"0.002089286","0.417045455","0.021549451","0.01757784","24.29777778",16.9,21.5,12.8,25.9,4.1,1018,1018.3,1029.8,992.7,12,27.4,3.1,8.9,62,17,"28.3","23.9",5.4,2.8,2.5,8.2,12.8,"250",250,257.7,73.59,0,0,0,9.2,0.2,"19.6","72.37432432","37.77366864","17.1079128411075","15.6246605205765","196.07","0",129.2361318759,35.8264094272,"105.645161290323","86.0967741935484"
2015,10,"0.005201117","0.287183544","0.03322067","0.015786313","40.31664212",18.1,22.9,14.4,26.5,5.8,1009.9,1018.1,1029.5,995.8,13,29.3,3.8,10.1,62,23,"62","57",16,5.5,2.9,15.1,25.3,"230",230,280.2,79.83,0,0,0,9.9,3.7,"18.2","72.37432432","37.77366864","13.15375494876","19.3247524685613","9144.25","0",129.0649902963,35.0783755724,"105.645161290323","86.0967741935484"
2015,10,"0.004485597","0.390710383","0.026986339","0.015702332","35.12295082",14.1,21.6,7.9,27.1,-3.5,1001.8,1018.5,1031.4,993.7,10,19.7,2.4,6.2,64,15,"44.7","22.5",9,2.5,1.5,6.2,11.8,"290",320,252.3,72.17,0,0,0,4.4,-7.3,"17","72.37432432","37.77366864","28.5632878194109","15.1394510609564","111.19","0",128.7801932152,36.5800896165,"105.645161290323","86.0967741935484"
2015,10,"0.005658043","0.446786305","0.025992004","0.020003293","45.68769657",16.6,22.5,11.8,26.7,3.9,1014.2,1018.3,1029.8,994,11.2,25.3,1.5,7.6,59,6,"39.8","36",7.1,3.3,2,9.5,14.1,"290",320,263.6,75.16,0,0,0,6.9,-2.2,"17.8","72.37432432","37.77366864","15.563969691093","17.2201167463044","289.65","0",129.1871213893,35.5463537318,"105.645161290323","86.0967741935484"
2015,10,"0.00275","0.597972973","0.019348649","0.022","43.8172043",11.8,20.2,4.6,26.4,-5.8,987.5,1018.9,1032.3,993,9.7,20.9,2.8,5.9,72,17,"68.1","33",8.5,3,1.3,7,13.9,"250",270,223,63.9,0,0,0,3.4,-7.1,"14.6","72.37432432","37.77366864","38.9268002917417","15.3771465548085","154.09","",128.1410351419,37.0598110035,"105.645161290323","86.0967741935484"
2015,10,"0.002430657","0.403518268","0.030936228","0.011398329","59.40026954",15.6,21.7,10.7,26,2.6,1017.8,1019.2,1032.1,996.6,12.8,26.8,4,10.1,73,22,"99.8","45.5",27,8.5,1.5,6.9,12.5,"270",290,205.5,58.61,0,0,0,6,-2.5,"16.4","72.37432432","37.77366864","49.2747679895721","28.5576199928089","115.39","",126.6442778693,35.6776747948,"105.645161290323","86.0967741935484"
2015,10,"0.002990515","0.551355014","0.028092141","0.016791328","29.79270073",11.2,17.7,5.5,23.6,-4.2,935.2,1017.6,1030.9,990,8.6,21.7,1.3,3.6,65,12,"48.5","33.8",9,3.4,1.5,7.4,15.8,"230",270,214.2,61.36,0,0,0,1.1,-8.9,"11.8","72.37432432","37.77366864","27.8058334120602","10.3421927261616","59.67","",129.1219024047,37.2774022124,"105.645161290323","86.0967741935484"
2015,10,"0.000884284","0.277329624","0.037990141","0.004512605","51.44444444",13.4,21.4,7.2,26.7,-2.9,989.9,1019.3,1032.4,996.3,11,24.4,3.8,7.9,74,15,"111.8","73",16,6,1.1,5.8,12.6,"270",270,211.3,60.25,0,0,0,5.1,-5.1,"14.1","72.37432432","37.77366864","39.3734630662394","25.6108950823135","50.68","",127.2366165439,35.5979457733,"105.645161290323","86.0967741935484"
2015,10,"0.005114865","0.453310811","0.022932958","0.023195946","43.63058187",15,23,8.8,26.9,0.9,1017.2,1018.5,1030.6,995.1,12,31.9,3.3,9,74,18,"45.2","35.4",9.3,4,0.9,5.6,14,"290",290,238.5,67.99,0,0,0,3.3,-5.8,"16.6","72.37432432","37.77366864","16.0974087738301","18.2711613326103","620.66","",129.0412200968,35.4016100832,"105.645161290323","86.0967741935484"
2015,10,"0.00333782","0.34320323","0.02946496","0.025832884","43.84517045",18.1,22.9,14.4,26.5,5.8,1009.9,1018.1,1029.5,995.8,13,29.3,3.8,10.1,62,23,"62","57",16,5.5,2.9,15.1,25.3,"230",230,280.2,79.83,0,0,0,9.9,3.7,"18.2","72.37432432","37.77366864","13.8846585457366","18.890363740503","17418.64","0",129.0831183126,35.1821165529,"105.645161290323","86.0967741935484"
2015,10,"0.005772692","0.492319738","0.030428181","0.016596383","41.51395381",16.9,21.5,12.8,25.9,4.1,1018,1018.3,1029.8,992.7,12,27.4,3.1,8.9,62,17,"28.3","23.9",5.4,2.8,2.5,8.2,12.8,"250",250,257.7,73.59,0,0,0,9.2,0.2,"19.6","72.37432432","37.77366864","15.6055719001987","14.3671934873275","625.57","0",129.4378805714,35.9579155039,"105.645161290323","86.0967741935484"
2015,10,"0.003583799","0.433938547","0.019048883","0.024976257","37.36643357",16.6,22.5,11.8,26.7,3.9,1014.2,1018.3,1029.8,994,11.2,25.3,1.5,7.6,59,6,"39.8","36",7.1,3.3,2,9.5,14.1,"290",320,263.6,75.16,0,0,0,6.9,-2.2,"17.8","72.37432432","37.77366864","14.2804479601832","16.4200457783036","6606.02","0",129.3084528861,35.5707887341,"105.645161290323","86.0967741935484"
2015,10,"0.003687198","0.506987823","0.025125396","0.024532157","54.85452989",14.2,19.9,8.5,24,-0.6,1013.1,1018.7,1032.5,994.5,10.6,18.1,2.5,6.9,65,14,"83","31.5",24,9,1.9,7.4,15.6,"230",250,221.8,63.63,0,0,0,4.1,-7.1,"15.7","72.37432432","37.77366864","61.1495093317099","17.1806880243729","1265.35","",126.6263264116,37.6817378774,"105.645161290323","86.0967741935484"
2015,10,"0.003987448","0.550069735","0.027204196","0.015147838","",13.9,21.2,8.3,27.2,-2,1005.1,1018.1,1031.7,993.5,10.2,17.6,2.6,6.4,65,15,"83.1","32.9",23.1,6.3,1.4,7.5,15.9,"250",250,223.5,64.13,0,0,0,6.9,-4.1,"15.6","72.37432432","37.77366864","57.3104660590379","15.3684846748526","661.28","",127.0010752881,37.8086369159,"105.645161290323","86.0967741935484"
2015,10,"0.004247482","0.447870778","0.021239193","0.034692418","46.36588921",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","56.515626766834","17.3101562915211","24498.2","0",126.9515761952,37.4988230316,"105.645161290323","86.0967741935484"
2015,10,"","","0.03326257","0.014326816","",18.1,22.9,14.4,26.5,5.8,1009.9,1018.1,1029.5,995.8,13,29.3,3.8,10.1,62,23,"62","57",16,5.5,2.9,15.1,25.3,"230",230,280.2,79.83,0,0,0,9.9,3.7,"18.2","72.37432432","37.77366864","13.3510325924942","18.7914660811219","17617.1","0",129.1113489662,35.161027765,"105.645161290323","86.0967741935484"
2015,10,"0.003103857","0.587866521","0.017815558","0.035878163","49.82771974",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","55.4072216615516","17.4497282973308","1922.27","0",127.0026203321,37.4337845087,"105.645161290323","86.0967741935484"
2015,10,"0.004985135","0.507027027","0.017009537","0.03012973","",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","57.0337436984923","17.2768020665647","15430.52","0",126.9100992512,37.5222569283,"105.645161290323","86.0967741935484"
2015,10,"0.002429449","0.410573178","0.02069292","0.028751268","51.67837838",15.8,22.2,10.4,26.9,2.8,1012.1,1017.9,1030.4,993.7,12,26.1,3.5,9,68,21,"38.1","22.5",8.5,3.5,1.9,8.9,14.9,"290",270,253.9,72.5,0,0,0,6.2,-1.9,"19.4","72.37432432","37.77366864","25.9837943815732","18.4748670595311","4710.5","0",128.5773300408,35.9287007135,"105.645161290323","86.0967741935484"
2015,10,"0.00302668","0.451578486","0.020034107","0.028321784","56.21183925",15.5,22,10.1,26.7,-0.1,1010.8,1019.1,1032.2,994.3,12.3,27.2,4.5,9.5,71,23,"94.1","49.8",10.6,5.9,1.4,6,13.2,"290",290,249.2,71.24,0,0,0,5.3,-4.8,"16.4","72.37432432","37.77366864","43.2519730712036","21.1234428547306","2865.64","0",127.4401447851,36.4120089699,"105.645161290323","86.0967741935484"
2015,10,"0.002207479","0.325702047","0.04737459","0.009978629","48.97564208",19.2,22.6,16.3,27.5,11.7,1016.8,1019.2,1031.7,1001.6,14.4,29.5,7.2,11.9,64,35,"31","24.3",12,3.8,3.1,10.2,18.7,"320",250,223,63.26,0,0,0,14.9,10.6,"21.5","72.37432432","37.77366864","28.2249931471987","36.7269216395226","470.03","0",126.5291374377,33.4417176158,"105.645161290323","86.0967741935484"
2015,10,"0.003225806","0.364247312","0.024474462","0.009037634","",13.9,21.2,8.3,27.2,-2,1005.1,1018.1,1031.7,993.5,10.2,17.6,2.6,6.4,65,15,"83.1","32.9",23.1,6.3,1.4,7.5,15.9,"250",250,223.5,64.13,0,0,0,6.9,-4.1,"15.6","72.37432432","37.77366864","59.052791791596","13.7585477243833","67.64","",127.0243993498,38.0927397816,"105.645161290323","86.0967741935484"
2015,10,"0.004143072","0.273020528","0.041001481","0.008655385","",18.9,22.8,15.3,25.5,10.7,1012.4,1018.1,1029,1001,13.7,30,5.6,11.2,62,19,"61","54.8",29.5,13,2.1,8.2,16.6,"230",270,250.6,71.07,0,0,0,11.5,7.8,"21.5","72.37432432","37.77366864","24.3299827371558","37.77366864","188.94","0",126.5809815697,33.3245437384,"105.645161290323","86.0967741935484"
2015,10,"0.006731429","0.51928811","0.025494158","0.023915279","42.90794873",16.6,22.5,11.8,26.7,3.9,1014.2,1018.3,1029.8,994,11.2,25.3,1.5,7.6,59,6,"39.8","36",7.1,3.3,2,9.5,14.1,"290",320,263.6,75.16,0,0,0,6.9,-2.2,"17.8","72.37432432","37.77366864","13.6683046223468","16.6059792963186","4705.46","0",129.3284144709,35.5157834874,"105.645161290323","86.0967741935484"
2015,10,"0.004619755","0.520018978","0.01665454","0.039237071","56.65353261",15.3,21.9,10,26.7,-0.1,1014.7,1018.7,1032,994,12.2,23.5,2.9,9.1,71,20,"67.4","25.3",14.1,4.6,1.4,6.9,12.7,"290",290,231.5,66.35,0,0,0,7.8,-2.2,"15.3","72.37432432","37.77366864","55.834326432891","17.7970142318144","15985.64","0",126.9554379948,37.4003274535,"105.645161290323","86.0967741935484"
2015,10,"0.003528533","0.383423913","0.023058424","0.024841033","45.42587601",15.8,22.2,10.4,26.9,2.8,1012.1,1017.9,1030.4,993.7,12,26.1,3.5,9,68,21,"38.1","22.5",8.5,3.5,1.9,8.9,14.9,"290",270,253.9,72.5,0,0,0,6.2,-1.9,"19.4","72.37432432","37.77366864","25.1926938745893","18.6205229301856","11470.58","0",128.5937333225,35.8663069879,"105.645161290323","86.0967741935484"
2015,10,"0.004730888","0.520391923","0.023320613","0.024086095","",15.3,21.9,10,26.7,-0.1,1014.7,1018.7,1032,994,12.2,23.5,2.9,9.1,71,20,"67.4","25.3",14.1,4.6,1.4,6.9,12.7,"290",290,231.5,66.35,0,0,0,7.8,-2.2,"15.3","72.37432432","37.77366864","55.762669121002","19.4967740955108","864.86","0",126.8747944524,37.1651469417,"105.645161290323","86.0967741935484"
2015,10,"0.00241384","0.302713704","0.022903664","0.018701493","48.42991914",15.8,22.2,10.4,26.9,2.8,1012.1,1017.9,1030.4,993.7,12,26.1,3.5,9,68,21,"38.1","22.5",8.5,3.5,1.9,8.9,14.9,"290",270,253.9,72.5,0,0,0,6.2,-1.9,"19.4","72.37432432","37.77366864","25.8068393757337","18.7948730016175","11891.2","0",128.5498199873,35.8747743137,"105.645161290323","86.0967741935484"
2015,10,"0.005587828","0.484375","0.018366848","0.034158967","43.26855601",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","55.1687049830713","16.2620836241428","22378.49","0",127.092831825,37.5977594063,"105.645161290323","86.0967741935484"
2015,10,"0.0027562","0.501758123","0.021198186","0.023136704","41.8908938",15.5,21.2,10.8,26.6,1.1,1008.2,1018.4,1032,993.9,10.8,20.4,2.7,7.1,61,17,"81.5","35",16.5,5.5,2.3,8.6,16,"250",270,239.7,68.72,0,0,0,6,-4.7,"16.3","72.37432432","37.77366864","53.6885570497205","15.5376420378303","1426.68","0",127.2436300714,37.6624936077,"105.645161290323","86.0967741935484"
2015,10,"0.003692646","0.611007437","0.032149635","0.015459","39.01334809",17.7,21.7,14.7,24.5,6,1010.7,1018.3,1030.5,997.6,11.7,26,3,8.7,57,16,"43.9","38.6",10.7,3.9,3.4,13.8,23,"340",340,268.8,76.47,0,0,0,10.6,4.7,"18.4","72.37432432","37.77366864","32.5754383893442","27.6735369483489","306.2","0",127.3891499371,34.9944248753,"105.645161290323","86.0967741935484"
2015,10,"0.003992676","0.573557261","0.040979088","0.015339629","45.23738063",17.3,22.3,13.6,26.4,7.4,1014.6,1019.1,1031.4,999.3,14.4,26.9,5.5,11.9,73,23,"84.2","62.8",31,16.8,2.8,12.6,20,"340",250,238.5,67.91,0,0,0,9.8,4.2,"18.4","72.37432432","37.77366864","42.142752524409","33.1426700878351","4621.68","1",126.3917076702,34.8034232489,"105.645161290323","86.0967741935484"
2015,10,"0.002649596","0.514285714","0.025471698","0.021586253","53.48194444",15.5,22,10.1,26.7,-0.1,1010.8,1019.1,1032.2,994.3,12.3,27.2,4.5,9.5,71,23,"94.1","49.8",10.6,5.9,1.4,6,13.2,"290",290,249.2,71.24,0,0,0,5.3,-4.8,"16.4","72.37432432","37.77366864","42.712023700871","21.8906844251271","4122.54","0",127.4110468862,36.2806764565,"105.645161290323","86.0967741935484"
2015,10,"0.00451011","0.505514661","0.027729894","0.016878091","52.68825911",15.6,21,11.1,25.2,2.9,1016.2,1019,1032.9,996.2,14.4,27.6,4.1,11.7,80,26,"99.3","42.5",11.7,7.2,1.9,11.5,16.6,"290",290,231.6,66.13,0,0,0,9.1,0,"16.2","72.37432432","37.77366864","51.4400665709197","27.5818747974221","703.28","0",126.7259249198,35.9502198336,"105.645161290323","86.0967741935484"
2015,10,"0.003970451","0.62294654","0.016891021","0.037396806","57.45761765",15.3,21.9,10,26.7,-0.1,1014.7,1018.7,1032,994,12.2,23.5,2.9,9.1,71,20,"67.4","25.3",14.1,4.6,1.4,6.9,12.7,"290",290,231.5,66.35,0,0,0,7.8,-2.2,"15.3","72.37432432","37.77366864","54.3789974647076","18.2900143594969","15492.25","0",127.0161812632,37.2773861315,"105.645161290323","86.0967741935484"
2015,10,"0.003042873","0.341245238","0.023519397","0.02296181","32.01291248",15.8,22.2,10.4,26.9,2.8,1012.1,1017.9,1030.4,993.7,12,26.1,3.5,9,68,21,"38.1","22.5",8.5,3.5,1.9,8.9,14.9,"290",270,253.9,72.5,0,0,0,6.2,-1.9,"19.4","72.37432432","37.77366864","24.1478901675302","18.456220314649","5908.36","0",128.6614097394,35.8336170191,"105.645161290323","86.0967741935484"
